ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Transporter Name,Delivery Time (Days)
84590,102-UG-T30,FPQ-6202,SO-37260,DN-1998,Tamil Nadu,PMO - US,From RDC,N/A - From RDC,Air,8/6/10,N/A - From RDC,30-Sep-10,23-Aug-10,23-Aug-10,ARV,Adult,Biocon,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,26991,95202.56,3.5271964728983733,0.05878660788163956,"Pithampur, Madhya Pradesh",No,See DN-1998 (ID#:84589),1464.81,497.55,Delhivery,6
84591,104-CI-T30,FPQ-5623,SO-36880,DN-2011,Karnataka,PMO - US,From RDC,N/A - From RDC,Air,5/7/10,N/A - From RDC,30-Sep-10,25-Sep-10,25-Sep-10,ARV,Pediatric,Lupin,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,200mg,Chewable/dispersible tablet,60,6016,62539.83,10.395583444148937,0.17325972406914894,"Pithampur, Madhya Pradesh",No,See DN-2011 (ID#:82350),2292.52,201.04,VRL Logistics,11
84592,104-CI-T30,FPQ-5623,SO-36880,DN-2011,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Air,5/7/10,N/A - From RDC,30-Sep-10,25-Sep-10,25-Sep-10,ARV,Adult,Cipla,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,540,95958.93,177.7017222222222,2.96169537037037,"Srikakulam, Andhra Pradesh",No,See DN-2011 (ID#:82350),1393.56,1.66,GATI,5
84593,104-CI-T30,FPQ-5623,SO-36881,DN-2012,Gujarat,PMO - US,From RDC,N/A - From RDC,Truck,5/7/10,N/A - From RDC,19-Oct-10,25-Sep-10,25-Sep-10,ARV,Adult,Cipla,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,5624,22972.31,4.084692389758179,0.06807820649596966,"Hosakote, Karnataka",No,See DN-2012 (ID#:84040),1187.29,39.77,Blue Dart,8
84594,105-GY-T30,FPQ-6307,SO-37400,DN-2017,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Air,8/30/10,N/A - From RDC,23-Nov-10,19-Sep-10,19-Sep-10,ARV,Pediatric,Biocon,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,316,58395.6,184.79620253164558,0.7699841772151899,"Pithampur, Madhya Pradesh",No,See DN-2017 (ID#:82918),2332.29,1.31,VRL Logistics,14
84595,102-UG-T30,FPQ-6403,SO-37460,DN-2026,Karnataka,PMO - US,From RDC,N/A - From RDC,Air,9/16/10,N/A - From RDC,20-Oct-10,25-Oct-10,25-Oct-10,ARV,Adult,Aurobindo Pharma,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,31932,58333.89,1.8268160465990229,0.030446934109983715,"Vapi, Gujarat",No,See DN-2026 (ID#:84047),680.9,772.45,VRL Logistics,7
84596,109-TZ-T30,FPQ-5436,SO-36600,DN-2039,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Air,4/1/10,N/A - From RDC,3-Dec-10,3-Dec-10,3-Dec-10,ARV,Pediatric,Serum Institute,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,100mg,Chewable/dispersible tablet,60,2864,65516.87,22.87600209497207,0.3812667015828678,"Baddi, Himachal Pradesh",Yes,612,1718.24,47.67,GATI,9
84597,104-CI-T30,FPQ-5201,SO-36380,DN-2034,Delhi,PMO - US,From RDC,N/A - From RDC,Air,3/3/10,N/A - From RDC,30-Oct-10,23-Nov-10,23-Nov-10,ARV,Pediatric,Aurobindo Pharma,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,1785,43683.08,24.472313725490196,0.27191459694989106,"Hosakote, Karnataka",Yes,168,2059.44,38.75,TCI Express,12
84598,104-CI-T30,FPQ-5925,SO-37150,DN-2035,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Truck,6/23/10,N/A - From RDC,30-Nov-10,26-Nov-10,26-Nov-10,ARV,Pediatric,Cipla,"Stavudine 1mg/ml, powder for oral solution, 200 ml",Stavudine,Generic,1mg/ml,Oral solution,200,2449,24426.02,9.973875051041242,0.04986937525520621,"Baddi, Himachal Pradesh",No,See DN-2035 (ID#:82356),2029.11,7.13,Delhivery,5
84599,104-CI-T30,FPQ-5925,SO-37150,DN-2035,Delhi,PMO - US,From RDC,N/A - From RDC,Truck,6/23/10,N/A - From RDC,30-Nov-10,26-Nov-10,26-Nov-10,ARV,Adult,Biocon,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,2551,64458.94,25.268106624853,0.4211351104142167,"Vapi, Gujarat",No,See DN-2035 (ID#:82356),1980.03,7.86,GATI,10
84600,151-NG-T30,FPQ-5688,SO-36952,DN-2044,Delhi,PMO - US,From RDC,N/A - From RDC,Air Charter,5/27/10,N/A - From RDC,18-Nov-10,10-Nov-10,10-Nov-10,ARV,Adult,Lupin,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,10000,90065.29,9.006528999999999,0.15010881666666664,"Baddi, Himachal Pradesh",Yes,1130,765.79,55.62,Delhivery,5
84601,111-MZ-T30,FPQ-6426,SO-37590,DN-2051,Gujarat,PMO - US,From RDC,N/A - From RDC,Truck,9/23/10,N/A - From RDC,20-Dec-10,23-Dec-10,23-Dec-10,ARV,Adult,Aurobindo Pharma,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,30000,37591.56,1.2530519999999998,0.0417684,"Pithampur, Madhya Pradesh",No,See DN-2051 (ID#:82359),428.35,280.71,VRL Logistics,7
84602,111-MZ-T30,FPQ-6426,SO-37590,DN-2051,Tamil Nadu,PMO - US,From RDC,N/A - From RDC,Truck,9/23/10,N/A - From RDC,20-Dec-10,23-Dec-10,23-Dec-10,ARV,Adult,Lupin,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,30000,94088.4,3.1362799999999997,0.05227133333333333,"Hosakote, Karnataka",No,See DN-2051 (ID#:82359),2029.9,351.21,GATI,9
84603,110-ZM-T30,FPQ-6221,SO-37320,DN-2054,Gujarat,PMO - US,From RDC,N/A - From RDC,Truck,8/20/10,N/A - From RDC,31-Dec-10,25-Nov-10,25-Nov-10,ARV,Adult,Biocon,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,3653,45484.79,12.45135231316726,0.20752253855278766,"Srikakulam, Andhra Pradesh",No,See DN-2054 (ID#:83465),2302.31,42.77,Blue Dart,13
84604,102-UG-T30,FPQ-6403,SO-37470,DN-2056,Tamil Nadu,PMO - US,From RDC,N/A - From RDC,Air,9/16/10,N/A - From RDC,2-Dec-10,29-Nov-10,29-Nov-10,ARV,Adult,Sun Pharma,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,2661,41593.06,15.630612551672304,0.5210204183890768,"Baddi, Himachal Pradesh",Yes,909,923.54,114.28,Blue Dart,3
84605,114-UG-T30,FPQ-6427,SO-37580,DN-2058,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Truck,9/29/10,N/A - From RDC,2-Dec-10,29-Nov-10,29-Nov-10,ARV,Adult,Dr. Reddy's,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,23787,21077.6,0.8860974481859839,0.014768290803099732,"Baddi, Himachal Pradesh",Yes,1378,671.6,136.42,VRL Logistics,14
84606,106-HT-T30,FPQ-5523,SO-36730,DN-2059,Tamil Nadu,PMO - US,From RDC,N/A - From RDC,Air,4/19/10,N/A - From RDC,26-Nov-10,15-Dec-10,15-Dec-10,ARV,Adult,Dr. Reddy's,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,53200,77463.83,1.456087030075188,0.024268117167919802,"Baddi, Himachal Pradesh",No,See DN-2059 (ID#:84053),661.4,305.1,Delhivery,7
84607,106-HT-T30,FPQ-5523,SO-36730,DN-2059,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Air,4/19/10,N/A - From RDC,26-Nov-10,15-Dec-10,15-Dec-10,ARV,Pediatric,Aurobindo Pharma,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,1778,90565.81,50.936901012373454,1.6978967004124486,"Hosakote, Karnataka",No,See DN-2059 (ID#:84053),1610.39,8.59,TCI Express,14
84608,104-CI-T30,FPQ-5925,SO-37740,DN-2064,Gujarat,PMO - US,From RDC,N/A - From RDC,Air,6/23/10,N/A - From RDC,30-Nov-10,9-Dec-10,9-Dec-10,ARV,Adult,Aurobindo Pharma,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,600,26949.89,44.91648333333333,0.7486080555555555,"Pithampur, Madhya Pradesh",No,See DN-2064 (ID#:83469),1245.4,21.27,TCI Express,14
84609,104-CI-T30,FPQ-5925,SO-37740,DN-2064,Delhi,PMO - US,From RDC,N/A - From RDC,Air,6/23/10,N/A - From RDC,30-Nov-10,9-Dec-10,9-Dec-10,ARV,Pediatric,Biocon,"Stavudine 1mg/ml, powder for oral solution w/syringe, 200 ml",Stavudine,Generic,1mg/ml,Powder for oral solution,200,6551,17265.32,2.635524347427874,0.013177621737139369,"Srikakulam, Andhra Pradesh",No,See DN-2064 (ID#:83469),786.57,18.93,TCI Express,8
84612,106-HT-T30,FPQ-6484,SO-37760,DN-2073,Gujarat,PMO - US,From RDC,N/A - From RDC,Air,10/13/10,N/A - From RDC,20-Dec-10,5-Jan-11,5-Jan-11,ARV,Adult,Cipla,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,600,16496.17,27.493616666666664,0.4582269444444444,"Bhiwandi, Maharashtra",No,See DN-2073 (ID#:82362),1377.09,21.27,VRL Logistics,6
84613,110-ZM-T30,FPQ-6222,SO-38150,DN-2078,Maharashtra,PMO - US,From RDC,N/A - From RDC,Truck,8/20/10,N/A - From RDC,1-Apr-11,13-Jan-11,13-Jan-11,ARV,Adult,Biocon,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,12080,98877.82,8.18525,0.13642083333333332,"Bhiwandi, Maharashtra",Yes,503,259.01,60.68,VRL Logistics,6
84614,202-GT-T30,FPQ-6943,SO-38260,DN-2089,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Air,12/29/10,N/A - From RDC,31-Jan-11,24-Jan-11,24-Jan-11,ARV,Adult,Serum Institute,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,7987,41819.06,5.235890822586703,0.17452969408622343,"Baddi, Himachal Pradesh",No,See DN-2089 (ID#:83478),726.21,143.91,GATI,2
84615,202-GT-T30,FPQ-6943,SO-38260,DN-2089,Maharashtra,PMO - US,From RDC,N/A - From RDC,Air,12/29/10,N/A - From RDC,31-Jan-11,24-Jan-11,24-Jan-11,ARV,Pediatric,Lupin,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,680,17643.19,25.945867647058822,0.2882874183006536,"Bhiwandi, Maharashtra",No,See DN-2089 (ID#:83478),1312.33,10.87,Delhivery,14
84616,110-ZM-T30,FPQ-6222,SO-38280,DN-2091,Gujarat,PMO - US,From RDC,N/A - From RDC,Truck,8/20/10,N/A - From RDC,31-Jan-11,18-Jan-11,18-Jan-11,ARV,Adult,Aurobindo Pharma,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,22242,83829.05,3.768952881935078,0.06281588136558464,"Bhiwandi, Maharashtra",Yes,1207,560.55,111.73,VRL Logistics,11
84617,104-CI-T30,FPQ-6495,SO-37710,DN-2098,Maharashtra,PMO - US,From RDC,N/A - From RDC,Truck,10/4/10,N/A - From RDC,31-Jan-11,22-Feb-11,22-Feb-11,ARV,Adult,Aurobindo Pharma,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,9920,84141.94,8.482050403225808,0.28273501344086027,"Baddi, Himachal Pradesh",No,See DN-2098 (ID#:83482),325.66,233.55,TCI Express,3
84618,106-HT-T30,FPQ-6484,SO-38120,DN-2113,West Bengal,PMO - US,From RDC,N/A - From RDC,Air,10/13/10,N/A - From RDC,28-Feb-11,14-Feb-11,14-Feb-11,ARV,Adult,Cipla,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,5980,34583.56,5.783204013377926,0.09638673355629876,"Srikakulam, Andhra Pradesh",No,See DN-2113 (ID#:82937),306.75,30.04,Blue Dart,8
84619,106-HT-T30,FPQ-6801,SO-38620,DN-2114,Karnataka,PMO - US,From RDC,N/A - From RDC,Air,12/14/10,N/A - From RDC,28-Feb-11,14-Feb-11,14-Feb-11,ARV,Pediatric,Sun Pharma,"Stavudine 1mg/ml, powder for oral solution w/syringe, 200 ml",Stavudine,Generic,1mg/ml,Powder for oral solution,200,600,31909.41,53.18235,0.26591175,"Vapi, Gujarat",No,See DN-2114 (ID#:83486),802.81,1.33,Blue Dart,10
84620,110-ZM-T30,FPQ-6221,SO-37330,DN-2116,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Truck,8/20/10,N/A - From RDC,11-Feb-11,15-Feb-11,15-Feb-11,ARV,Adult,Sun Pharma,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,140000,95212.28,0.6800877142857142,0.011334795238095238,"Vapi, Gujarat",Yes,8783,2003.78,757.62,TCI Express,14
84621,114-UG-T30,FPQ-6427,SO-37560,DN-2121,Maharashtra,PMO - US,From RDC,N/A - From RDC,Truck,9/29/10,N/A - From RDC,28-Feb-11,22-Mar-11,22-Mar-11,ARV,Adult,Sun Pharma,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,8988,21672.53,2.4112739207832665,0.040187898679721105,"Pithampur, Madhya Pradesh",No,See DN-2121 (ID#:82370),2067.16,217.42,Delhivery,6
84622,104-CI-T30,FPQ-6495,SO-37720,DN-2122,Delhi,PMO - US,From RDC,N/A - From RDC,Air,10/4/10,N/A - From RDC,31-Mar-11,15-Mar-11,15-Mar-11,ARV,Adult,Lupin,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,2240,43195.7,19.283794642857142,0.6427931547619047,"Srikakulam, Andhra Pradesh",Yes,6542,156.33,31.73,TCI Express,9
84623,113-ZW-T30,FPQ-6470,SO-37830,DN-2127,Delhi,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-Mar-11,17-Mar-11,17-Mar-11,ARV,Adult,Biocon,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,66645,14321.55,0.21489309025433265,0.0035815515042388773,"Vapi, Gujarat",No,See DN-2127 (ID#:82371),201.81,798.9,Delhivery,5
84624,113-ZW-T30,FPQ-6470,SO-38830,DN-2128,Karnataka,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-Mar-11,18-Mar-11,18-Mar-11,ARV,Adult,Cipla,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,9073,26284.45,2.8969965832690403,0.04828327638781734,"Bhiwandi, Maharashtra",Yes,2102,2415.74,49.1,VRL Logistics,8
84625,113-ZW-T30,FPQ-6470,SO-38830,DN-2128,West Bengal,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-Mar-11,18-Mar-11,18-Mar-11,ARV,Adult,Dr. Reddy's,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,1883,36351.78,19.30524694636219,0.32175411577270313,"Srikakulam, Andhra Pradesh",No,See DN-2128 (ID#:84624),998.32,12.99,VRL Logistics,13
84626,117-ET-T30,FPQ-6428,SO-37630,DN-2130,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Air,9/24/10,N/A - From RDC,10-Mar-11,11-Mar-11,11-Mar-11,ARV,Adult,Serum Institute,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,8000,67935.33,8.491916250000001,0.07076596875,"Hosakote, Karnataka",Yes,1647,1597.56,623.69,Blue Dart,7
84627,114-UG-T30,FPQ-7166,SO-38890,DN-2135,Gujarat,PMO - US,From RDC,N/A - From RDC,Air,2/11/11,N/A - From RDC,18-Apr-11,15-Mar-11,15-Mar-11,ARV,Adult,Aurobindo Pharma,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,46113,82745.45,1.7944061327608265,0.02990676887934711,"Bhiwandi, Maharashtra",Yes,2534,1308.48,548.58,Blue Dart,9
84628,106-HT-T30,FPQ-6484,SO-38240,DN-2136,West Bengal,PMO - US,From RDC,N/A - From RDC,Air,10/13/10,N/A - From RDC,14-Mar-11,20-Apr-11,20-Apr-11,ARV,Adult,Serum Institute,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,1320,84747.29,64.20249242424242,0.5350207702020202,"Bhiwandi, Maharashtra",Yes,276,524.85,102.91,Delhivery,3
84629,104-CI-T30,FPQ-6495,SO-37700,DN-2137,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Air,10/4/10,N/A - From RDC,31-Mar-11,29-Mar-11,29-Mar-11,ARV,Adult,Lupin,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,99957,39914.87,0.39932040777534344,0.006655340129589057,"Bhiwandi, Maharashtra",No,See DN-2137 (ID#:83490),1033.63,2417.99,Delhivery,9
84630,104-CI-T30,FPQ-6144,SO-38480,DN-2138,Maharashtra,PMO - US,From RDC,N/A - From RDC,Air,8/3/10,N/A - From RDC,15-Mar-11,29-Mar-11,29-Mar-11,ARV,Pediatric,Sun Pharma,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,200mg,Chewable/dispersible tablet,60,3008,98932.01,32.889630984042554,0.5481605164007093,"Srikakulam, Andhra Pradesh",No,See DN-2138 (ID#:83491),1667.06,100.52,Blue Dart,3
84631,104-CI-T30,FPQ-6144,SO-38480,DN-2138,Delhi,PMO - US,From RDC,N/A - From RDC,Air,8/3/10,N/A - From RDC,15-Mar-11,29-Mar-11,29-Mar-11,ARV,Adult,Dr. Reddy's,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,15621,27437.57,1.756454132257858,0.029274235537630967,"Baddi, Himachal Pradesh",No,See DN-2138 (ID#:83491),1371.6,287.95,VRL Logistics,7
84632,110-ZM-T30,FPQ-6677,SO-38050,DN-2143,Gujarat,PMO - US,From RDC,N/A - From RDC,Truck,11/8/10,N/A - From RDC,15-Apr-11,5-Apr-11,5-Apr-11,ARV,Adult,Cipla,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,4875,53819.78,11.03995487179487,0.18399924786324784,"Baddi, Himachal Pradesh",Yes,2556,2005.43,127.82,GATI,5
84633,104-CI-T30,FPQ-6891,SO-38540,DN-2153,Tamil Nadu,PMO - US,From RDC,N/A - From RDC,Air,12/21/10,N/A - From RDC,20-Apr-11,10-Jun-11,10-Jun-11,ARV,Pediatric,Serum Institute,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,7420,81977.41,11.04816846361186,0.04603403526504942,"Bhiwandi, Maharashtra",No,See DN-2153 (ID#:82374),499.01,22.65,Delhivery,13
84634,109-TZ-T30,FPQ-7347,SO-39010,DN-2151,Uttar Pradesh,PMO - US,From RDC,N/A - From RDC,Air,3/7/11,N/A - From RDC,7-Apr-11,31-Mar-11,31-Mar-11,ARV,Adult,Sun Pharma,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,4738,80097.39,16.905316589278176,0.5635105529759392,"Baddi, Himachal Pradesh",No,See DN-2151 (ID#:84068),664.9,32.99,Blue Dart,12
84638,104-CI-T30,FPQ-6144,SO-38980,DN-2159,Maharashtra,PMO - US,From RDC,N/A - From RDC,Air,8/3/10,N/A - From RDC,31-Mar-11,7-Jun-11,7-Jun-11,ARV,Pediatric,Cipla,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,20,38901.52,1945.0759999999998,21.611955555555554,"Pithampur, Madhya Pradesh",Yes,5,2064.26,0.42,Blue Dart,6
84639,104-CI-T30,FPQ-6891,SO-38570,DN-2161,Delhi,PMO - US,From RDC,N/A - From RDC,Air,12/21/10,N/A - From RDC,30-Jun-11,7-Jun-11,7-Jun-11,ARV,Adult,Sun Pharma,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,2383,98897.4,41.501216953420055,0.6916869492236676,"Srikakulam, Andhra Pradesh",Yes,882,2311.5,60.95,Blue Dart,8
84640,113-ZW-T30,FPQ-6470,SO-37850,DN-2181,Tamil Nadu,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-Mar-11,20-May-11,20-May-11,ARV,Adult,Serum Institute,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,88719,94300.21,1.0629088470338937,0.017715147450564895,"Baddi, Himachal Pradesh",Yes,11668,2259.46,1063.51,Delhivery,10
84641,113-ZW-T30,FPQ-6470,SO-37850,DN-2181,West Bengal,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-Mar-11,20-May-11,20-May-11,ARV,Adult,Dr. Reddy's,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,22074,51961.04,2.3539476306967475,0.03923246051161246,"Hosakote, Karnataka",No,See DN-2181 (ID#:84640),566.14,264.61,TCI Express,11
84642,104-CI-T30,FPQ-6144,SO-38990,DN-2187,West Bengal,PMO - US,From RDC,N/A - From RDC,Air,8/3/10,N/A - From RDC,23-Mar-11,7-Jun-11,7-Jun-11,ARV,Pediatric,Dr. Reddy's,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,20,80527.07,4026.3535,44.73726111111111,"Baddi, Himachal Pradesh",Yes,3,1544.69,0.42,GATI,4
84643,114-UG-T30,FPQ-6901,SO-39320,DN-2190,Maharashtra,PMO - US,From RDC,N/A - From RDC,Truck,12/22/10,N/A - From RDC,20-Apr-11,3-May-11,3-May-11,ARV,Adult,Aurobindo Pharma,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,6600,15073.38,2.2838454545454545,0.07612818181818182,"Hosakote, Karnataka",Yes,720,2476.62,216.93,GATI,13
84644,114-UG-T30,FPQ-7395,SO-39140,DN-2201,West Bengal,PMO - US,From RDC,N/A - From RDC,Truck,3/11/11,N/A - From RDC,6-Jun-11,1-Jun-11,1-Jun-11,ARV,Adult,Aurobindo Pharma,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,2559,99655.03,38.942958186791714,1.2980986062263904,"Baddi, Himachal Pradesh",Yes,338,214.19,37.24,GATI,13
84645,200-ZW-T30,FPQ-6483,SO-37880,DN-2203,West Bengal,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-May-11,13-Jun-11,13-Jun-11,ARV,Pediatric,Aurobindo Pharma,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,4250,27689.92,6.515275294117647,0.21717584313725488,"Bhiwandi, Maharashtra",No,See DN-2203 (ID#:82949),1685.27,20.53,Delhivery,5
84646,105-GY-T30,FPQ-7464,SO-39360,DN-2204,Maharashtra,PMO - US,From RDC,N/A - From RDC,Air,3/22/11,N/A - From RDC,20-Jun-11,16-May-11,16-May-11,ARV,Pediatric,Cipla,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,600,36833.02,61.38836666666666,0.2557848611111111,"Baddi, Himachal Pradesh",Yes,239,884.34,1.93,Delhivery,11
84647,113-ZW-T30,FPQ-6470,SO-39510,DN-2205,Tamil Nadu,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-May-11,15-Jun-11,15-Jun-11,ARV,Adult,Serum Institute,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,69207,70185.22,1.0141346973572039,0.016902244955953397,"Srikakulam, Andhra Pradesh",No,See DN-2205 (ID#:82950),1946.49,802.75,Delhivery,8
84648,113-ZW-T30,FPQ-6470,SO-39510,DN-2205,Karnataka,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,31-May-11,15-Jun-11,15-Jun-11,ARV,Adult,Dr. Reddy's,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,10114,75878.26,7.502299782479731,0.250076659415991,"Bhiwandi, Maharashtra",No,See DN-2205 (ID#:82950),2052.47,188.18,GATI,5
